row_id,material_name,category,subcategory,building_phase,climate_zone,sector,actual_floor_count,building_area_m2,budget_tier,maintenance_preference,sustainability_priority,user_priority,climate_exposure_level,coastal_exposure,humidity_exposure,max_recommended_floors,compressive_strength_mpa,thermal_performance_score,moisture_resistance_score,corrosion_resistance_score,fire_resistance_score,durability_score,maintenance_score,sustainability_score,carbon_footprint_kgco2e,service_life_years,suitable_for_coastal,suitable_for_wet_zone,suitable_for_dry_zone,suitable_for_highland,recommended_for_residential,recommended_for_commercial,recommended_for_industrial,recommended,recommendation_score,decision_reasons
GCA010298,Reinforced Concrete Grade 20,Structural,Cast-in-situ Concrete,Structure,Coastal,Industrial,30,800,Medium,Balanced,Low,Performance,High,1,1,5,20,35,75,53,93,70,80,45,250,40,1,1,1,1,1,1,1,0,18,PASS:coastal_rated_material; PASS:sector_compatible_industrial; FAIL:floors_30_exceeds_material_limit_5; PASS:carbon_cost_matches_budget_tier; FAIL:structural_grade_insufficient_for_floor_count; FAIL:high_rise_requires_min_grade_30_concrete
GCA010299,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Industrial,1,800,Low,Premium Finish,Medium,Cost,Medium,0,1,3,20,72,76,85,90,83,70,70,120,60,1,1,1,1,1,0,0,0,41,FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; WARN:clay_tile_not_typical_for_industrial_roofing
GCA010300,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Industrial,20,1500,Low,Premium Finish,Medium,Cost,Medium,0,1,3,20,72,76,85,90,83,70,70,120,60,1,1,1,1,1,0,0,0,0,FAIL:not_recommended_for_industrial_sector; FAIL:floors_20_exceeds_material_limit_3; WARN:clay_tile_not_typical_for_industrial_roofing
GCA010301,Asphalt Shingles,Roofing,Bituminous,Roof,Dry Zone,Residential,2,800,Premium,Premium Finish,Medium,Durability,Low,0,0,4,0,45,59,68,52,63,62,28,200,18,0,0,1,1,1,0,0,1,82,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA010302,Asphalt Shingles,Roofing,Bituminous,Roof,Dry Zone,Residential,6,500,Premium,Premium Finish,Medium,Durability,Low,0,0,4,0,45,59,68,52,63,62,28,200,18,0,0,1,1,1,0,0,1,62,PASS:sector_compatible_residential; FAIL:floors_6_exceeds_material_limit_4
GCA010303,Timber Door,Openings,Door,Superstructure,Dry Zone,Commercial,3,1500,Premium,Low Maintenance,Medium,Sustainability,Low,0,0,10,0,68,35,58,38,54,49,55,70,18,0,0,1,1,1,0,0,0,15,FAIL:not_recommended_for_commercial_sector; PASS:floors_well_within_material_capacity; INFO:low-cost_material_possibly_underspec_for_premium; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA010304,Timber Door,Openings,Door,Superstructure,Dry Zone,Commercial,30,200,Premium,Low Maintenance,Medium,Sustainability,Low,0,0,10,0,68,35,58,38,54,49,55,70,18,0,0,1,1,1,0,0,0,0,FAIL:not_recommended_for_commercial_sector; FAIL:floors_30_exceeds_material_limit_10; INFO:low-cost_material_possibly_underspec_for_premium; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA010305,Insulated Sandwich Panels,Envelope Systems,Wall Panel,Facade,Highland,Industrial,7,120,Medium,Balanced,High,Performance,Medium,0,0,15,0,91,78,65,65,73,75,62,700,30,0,1,1,1,0,1,1,1,96,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA010306,Insulated Sandwich Panels,Envelope Systems,Wall Panel,Facade,Highland,Industrial,30,5000,Medium,Balanced,High,Performance,Medium,0,0,15,0,91,78,65,65,73,75,62,700,30,0,1,1,1,0,1,1,0,46,PASS:sector_compatible_industrial; FAIL:floors_30_exceeds_material_limit_15; PASS:carbon_cost_matches_budget_tier
GCA010307,AAC Block,Wall Systems,Lightweight Block,Superstructure,Wet Zone,Industrial,5,200,Medium,Premium Finish,High,Sustainability,Medium,0,1,5,4,82,49,70,88,60,78,72,110,40,0,0,1,1,1,1,0,0,15,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; PASS:material_meets_high_sustainability_priority; FAIL:AAC_block_moisture_absorption_in_humid_conditions
GCA010308,AAC Block,Wall Systems,Lightweight Block,Superstructure,Wet Zone,Industrial,30,1500,Medium,Premium Finish,High,Sustainability,Medium,0,1,5,4,82,49,70,88,60,78,72,110,40,0,0,1,1,1,1,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; FAIL:floors_30_exceeds_material_limit_5; PASS:carbon_cost_matches_budget_tier; PASS:material_meets_high_sustainability_priority; FAIL:AAC_block_moisture_absorption_in_humid_conditions
GCA010309,Lime Cement Render,Finishing,Render,Finishing,Coastal,Commercial,18,80,Medium,Low Maintenance,Low,Cost,High,1,1,40,3,52,65,50,78,57,72,65,55,25,0,1,1,1,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:not_recommended_for_commercial_sector; PASS:floors_well_within_material_capacity; WARN:high_exposure_zone_durability_marginal; WARN:lime_render_vulnerable_to_coastal_salt_attack
GCA010310,Lime Cement Render,Finishing,Render,Finishing,Coastal,Commercial,42,120,Medium,Low Maintenance,Low,Cost,High,1,1,40,3,52,65,50,78,57,72,65,55,25,0,1,1,1,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:not_recommended_for_commercial_sector; FAIL:floors_42_exceeds_material_limit_40; WARN:high_exposure_zone_durability_marginal; WARN:lime_render_vulnerable_to_coastal_salt_attack
GCA010311,Lime Cement Render,Finishing,Render,Finishing,Intermediate,Commercial,4,120,Premium,Premium Finish,Medium,Sustainability,Medium,0,1,40,3,52,60,62,78,62,68,65,55,25,0,1,1,1,1,0,0,1,55,FAIL:not_recommended_for_commercial_sector; PASS:floors_well_within_material_capacity; INFO:low-cost_material_possibly_underspec_for_premium
GCA010312,Lime Cement Render,Finishing,Render,Finishing,Intermediate,Commercial,42,10000,Premium,Premium Finish,Medium,Sustainability,Medium,0,1,40,3,52,60,62,78,62,68,65,55,25,0,1,1,1,1,0,0,0,35,FAIL:not_recommended_for_commercial_sector; FAIL:floors_42_exceeds_material_limit_40; INFO:low-cost_material_possibly_underspec_for_premium
GCA010313,Burnt Clay Brick,Wall Systems,Masonry Unit,Superstructure,Highland,Industrial,1,1500,Medium,Premium Finish,Low,Durability,Medium,0,0,4,7,61,60,75,85,85,72,50,180,50,1,1,1,1,1,1,0,1,68,FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA010314,Burnt Clay Brick,Wall Systems,Masonry Unit,Superstructure,Highland,Industrial,15,3000,Medium,Premium Finish,Low,Durability,Medium,0,0,4,7,61,60,75,85,85,72,50,180,50,1,1,1,1,1,1,0,0,3,FAIL:not_recommended_for_industrial_sector; FAIL:floors_15_exceeds_material_limit_4; PASS:carbon_cost_matches_budget_tier; WARN:masonry_wall_approaching_floor_count_limit
GCA010315,AAC Block,Wall Systems,Lightweight Block,Superstructure,Dry Zone,Commercial,2,200,Premium,Premium Finish,Low,Durability,Low,0,0,5,4,82,42,70,88,70,78,68,110,40,0,0,1,1,1,1,0,1,87,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA010316,AAC Block,Wall Systems,Lightweight Block,Superstructure,Dry Zone,Commercial,8,120,Premium,Premium Finish,Low,Durability,Low,0,0,5,4,82,42,70,88,70,78,68,110,40,0,0,1,1,1,1,0,1,62,PASS:sector_compatible_commercial; FAIL:floors_8_exceeds_material_limit_5
GCA010317,Lime Cement Render,Finishing,Render,Finishing,Intermediate,Residential,18,3000,Low,Balanced,Medium,Performance,Medium,0,1,40,3,52,60,62,81,62,68,65,55,25,0,1,1,1,1,0,0,1,85,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA010318,Lime Cement Render,Finishing,Render,Finishing,Intermediate,Residential,42,800,Low,Balanced,Medium,Performance,Medium,0,1,40,3,52,60,62,81,62,68,65,55,25,0,1,1,1,1,0,0,1,65,PASS:sector_compatible_residential; FAIL:floors_42_exceeds_material_limit_40
GCA010319,Timber Window,Openings,Window Frame,Superstructure,Highland,Industrial,5,120,Low,Low Maintenance,Medium,Sustainability,Medium,0,0,5,0,78,38,58,42,51,44,52,80,18,0,0,1,1,1,0,0,0,13,FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA010320,Timber Window,Openings,Window Frame,Superstructure,Highland,Industrial,12,500,Low,Low Maintenance,Medium,Sustainability,Medium,0,0,5,0,78,38,58,42,51,44,52,80,18,0,0,1,1,1,0,0,0,0,FAIL:not_recommended_for_industrial_sector; FAIL:floors_12_exceeds_material_limit_5; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA010321,Structural Steel,Structural,Ferrous Metal,Structure,Coastal,Commercial,5,3000,Low,Premium Finish,High,Performance,High,1,1,40,250,20,45,18,38,65,45,59,1800,50,0,0,1,1,0,1,1,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget; WARN:premium_finish_pref_material_not_aesthetic_grade; FAIL:high_exposure_zone_moisture_resistance_inadequate; FAIL:high_exposure_zone_corrosion_resistance_inadequate; WARN:uncoated_steel_in_coastal_zone_corrosion_risk
GCA010322,Structural Steel,Structural,Ferrous Metal,Structure,Coastal,Commercial,42,200,Low,Premium Finish,High,Performance,High,1,1,40,250,20,45,18,38,65,45,59,1800,50,0,0,1,1,0,1,1,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget; WARN:premium_finish_pref_material_not_aesthetic_grade; FAIL:high_exposure_zone_moisture_resistance_inadequate; FAIL:high_exposure_zone_corrosion_resistance_inadequate; WARN:uncoated_steel_in_coastal_zone_corrosion_risk
GCA010323,Cement Plaster,Finishing,Render,Finishing,Wet Zone,Residential,1,800,Low,Balanced,High,Durability,Medium,0,1,40,5,48,66,65,80,67,65,56,70,20,1,1,1,1,1,1,1,1,80,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA010324,Cement Plaster,Finishing,Render,Finishing,Wet Zone,Residential,42,350,Low,Balanced,High,Durability,Medium,0,1,40,5,48,66,65,80,67,65,56,70,20,1,1,1,1,1,1,1,1,60,PASS:sector_compatible_residential; FAIL:floors_42_exceeds_material_limit_40
GCA010325,Structural Steel,Structural,Ferrous Metal,Structure,Highland,Commercial,30,3000,Medium,Premium Finish,Medium,Sustainability,Medium,0,0,40,250,26,40,30,35,73,45,55,1800,50,0,0,1,1,0,1,1,1,65,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; WARN:premium_finish_pref_material_not_aesthetic_grade
GCA010326,Structural Steel,Structural,Ferrous Metal,Structure,Highland,Commercial,42,1500,Medium,Premium Finish,Medium,Sustainability,Medium,0,0,40,250,26,40,30,35,73,45,55,1800,50,0,0,1,1,0,1,1,1,50,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:premium_finish_pref_material_not_aesthetic_grade
GCA010327,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Intermediate,Commercial,2,120,Low,Premium Finish,Low,Performance,Medium,0,1,2,3,70,35,60,81,50,52,88,28,25,0,0,1,0,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; FAIL:earth_block_incompatible_with_high_moisture_zone
GCA010328,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Intermediate,Commercial,18,1500,Low,Premium Finish,Low,Performance,Medium,0,1,2,3,70,35,60,81,50,52,88,28,25,0,0,1,0,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_commercial_sector; FAIL:floors_18_exceeds_material_limit_2; FAIL:earth_block_incompatible_with_high_moisture_zone
GCA010329,Terrazzo,Finishing,Floor Finish,Finishing,Wet Zone,Industrial,3,1500,Low,Balanced,Medium,Cost,Medium,0,1,40,35,42,84,82,90,86,75,60,100,50,1,1,1,1,1,1,1,1,88,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity; WARN:terrazzo_installation_cost_exceeds_low_budget
GCA010330,Terrazzo,Finishing,Floor Finish,Finishing,Wet Zone,Industrial,42,200,Low,Balanced,Medium,Cost,Medium,0,1,40,35,42,84,82,90,86,75,60,100,50,1,1,1,1,1,1,1,1,68,PASS:sector_compatible_industrial; FAIL:floors_42_exceeds_material_limit_40; WARN:terrazzo_installation_cost_exceeds_low_budget
GCA010331,Corrugated Aluminium Sheet,Roofing,Metal Sheet,Roof,Coastal,Industrial,5,10000,Premium,Premium Finish,Low,Performance,High,1,1,10,0,30,90,76,63,75,85,65,900,40,1,1,1,1,0,1,1,1,95,PASS:coastal_rated_material; PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity
GCA010332,Corrugated Aluminium Sheet,Roofing,Metal Sheet,Roof,Coastal,Industrial,15,1500,Premium,Premium Finish,Low,Performance,High,1,1,10,0,30,90,76,63,75,85,65,900,40,1,1,1,1,0,1,1,1,60,PASS:coastal_rated_material; PASS:sector_compatible_industrial; FAIL:floors_15_exceeds_material_limit_10
GCA010333,Aluminium Sliding Door,Openings,Door,Superstructure,Coastal,Residential,15,1500,Low,Premium Finish,High,Durability,High,1,1,40,0,30,95,78,45,84,88,62,1100,35,1,1,1,1,1,1,0,1,87,PASS:coastal_rated_material; PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget
GCA010334,Aluminium Sliding Door,Openings,Door,Superstructure,Coastal,Residential,42,350,Low,Premium Finish,High,Durability,High,1,1,40,0,30,95,78,45,84,88,62,1100,35,1,1,1,1,1,1,0,0,67,PASS:coastal_rated_material; PASS:sector_compatible_residential; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget
GCA010335,Fire Rated Door,Openings,Door,Superstructure,Wet Zone,Commercial,1,3000,Low,Low Maintenance,Low,Cost,Medium,0,1,40,0,50,74,68,95,78,76,48,300,30,1,1,1,1,0,1,1,1,93,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA010336,Fire Rated Door,Openings,Door,Superstructure,Wet Zone,Commercial,42,10000,Low,Low Maintenance,Low,Cost,Medium,0,1,40,0,50,74,68,95,78,76,48,300,30,1,1,1,1,0,1,1,1,73,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40
GCA010337,Precast Concrete,Structural,Precast,Structure,Wet Zone,Industrial,10,350,Low,Balanced,High,Sustainability,Medium,0,1,15,35,38,82,70,92,83,85,59,260,60,1,1,1,1,1,1,1,1,83,PASS:sector_compatible_industrial; PASS:floors_within_material_capacity
GCA010338,Precast Concrete,Structural,Precast,Structure,Wet Zone,Industrial,20,350,Low,Balanced,High,Sustainability,Medium,0,1,15,35,38,82,70,92,83,85,59,260,60,1,1,1,1,1,1,1,1,53,PASS:sector_compatible_industrial; FAIL:floors_20_exceeds_material_limit_15
GCA010339,Steel Rebar,Structural,Reinforcement,Structure,Dry Zone,Commercial,15,3000,Medium,Balanced,High,Durability,Low,0,0,40,500,15,32,30,40,80,50,54,1600,50,1,1,1,1,1,1,1,1,82,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA010340,Steel Rebar,Structural,Reinforcement,Structure,Dry Zone,Commercial,42,5000,Medium,Balanced,High,Durability,Low,0,0,40,500,15,32,30,40,80,50,54,1600,50,1,1,1,1,1,1,1,1,62,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40
GCA010341,AAC Block,Wall Systems,Lightweight Block,Superstructure,Wet Zone,Residential,4,800,Premium,Balanced,Medium,Performance,Medium,0,1,5,4,82,49,70,91,60,78,68,110,40,0,0,1,1,1,1,0,0,27,FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; PASS:floors_within_material_capacity; FAIL:AAC_block_moisture_absorption_in_humid_conditions
GCA010342,AAC Block,Wall Systems,Lightweight Block,Superstructure,Wet Zone,Residential,10,1500,Premium,Balanced,Medium,Performance,Medium,0,1,5,4,82,49,70,91,60,78,68,110,40,0,0,1,1,1,1,0,0,0,FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; FAIL:floors_10_exceeds_material_limit_5; FAIL:AAC_block_moisture_absorption_in_humid_conditions
GCA010343,Cement Plaster,Finishing,Render,Finishing,Dry Zone,Industrial,4,120,Medium,Low Maintenance,Low,Performance,Medium,0,0,40,5,48,59,65,83,69,69,52,70,20,1,1,1,1,1,1,1,1,92,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity
GCA010344,Cement Plaster,Finishing,Render,Finishing,Dry Zone,Industrial,42,120,Medium,Low Maintenance,Low,Performance,Medium,0,0,40,5,48,59,65,83,69,69,52,70,20,1,1,1,1,1,1,1,1,72,PASS:sector_compatible_industrial; FAIL:floors_42_exceeds_material_limit_40
GCA010345,Reinforced Concrete Grade 25,Structural,Cast-in-situ Concrete,Structure,Wet Zone,Residential,10,5000,Low,Premium Finish,Medium,Durability,Medium,0,1,10,25,35,76,68,90,82,82,43,280,50,1,1,1,1,1,1,1,1,95,PASS:sector_compatible_residential; PASS:floors_within_material_capacity
GCA010346,Reinforced Concrete Grade 25,Structural,Cast-in-situ Concrete,Structure,Wet Zone,Residential,20,120,Low,Premium Finish,Medium,Durability,Medium,0,1,10,25,35,76,68,90,82,82,43,280,50,1,1,1,1,1,1,1,0,30,PASS:sector_compatible_residential; FAIL:floors_20_exceeds_material_limit_10; FAIL:high_rise_requires_min_grade_30_concrete
GCA010347,Reinforced Concrete Grade 30,Structural,Cast-in-situ Concrete,Structure,Dry Zone,Commercial,18,200,Medium,Premium Finish,Low,Cost,Low,0,0,20,30,35,72,70,92,89,83,40,320,60,1,1,1,1,1,1,1,1,90,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA010348,Reinforced Concrete Grade 30,Structural,Cast-in-situ Concrete,Structure,Dry Zone,Commercial,30,1500,Medium,Premium Finish,Low,Cost,Low,0,0,20,30,35,72,70,92,89,83,40,320,60,1,1,1,1,1,1,1,0,45,PASS:sector_compatible_commercial; FAIL:floors_30_exceeds_material_limit_20; PASS:carbon_cost_matches_budget_tier
GCA010349,Fire Rated Door,Openings,Door,Superstructure,Dry Zone,Residential,15,3000,Premium,Premium Finish,Medium,Cost,Low,0,0,40,0,50,67,68,95,84,72,48,300,30,1,1,1,1,0,1,1,0,45,FAIL:not_recommended_for_residential_sector; PASS:floors_well_within_material_capacity
GCA010350,Fire Rated Door,Openings,Door,Superstructure,Dry Zone,Residential,42,350,Premium,Premium Finish,Medium,Cost,Low,0,0,40,0,50,67,68,95,84,72,48,300,30,1,1,1,1,0,1,1,0,25,FAIL:not_recommended_for_residential_sector; FAIL:floors_42_exceeds_material_limit_40
GCA010351,Color-Coated Steel Roofing,Roofing,Metal Sheet,Roof,Highland,Residential,6,80,Medium,Premium Finish,Low,Durability,Medium,0,0,15,0,41,70,58,60,75,68,52,1100,28,0,1,1,1,1,1,1,1,93,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA010352,Color-Coated Steel Roofing,Roofing,Metal Sheet,Roof,Highland,Residential,18,800,Medium,Premium Finish,Low,Durability,Medium,0,0,15,0,41,70,58,60,75,68,52,1100,28,0,1,1,1,1,1,1,1,68,PASS:sector_compatible_residential; FAIL:floors_18_exceeds_material_limit_15
GCA010353,Mass Concrete,Structural,Plain Concrete,Foundation,Intermediate,Commercial,3,10000,Medium,Balanced,High,Sustainability,Medium,0,1,3,15,30,65,60,88,70,85,46,210,35,1,1,1,1,1,1,1,1,68,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; FAIL:high_sustainability_priority_but_low_score_material
GCA010354,Mass Concrete,Structural,Plain Concrete,Foundation,Intermediate,Commercial,25,3000,Medium,Balanced,High,Sustainability,Medium,0,1,3,15,30,65,60,88,70,85,46,210,35,1,1,1,1,1,1,1,0,0,PASS:sector_compatible_commercial; FAIL:floors_25_exceeds_material_limit_3; PASS:carbon_cost_matches_budget_tier; FAIL:high_sustainability_priority_but_low_score_material; FAIL:structural_grade_insufficient_for_floor_count; FAIL:high_rise_requires_min_grade_30_concrete
GCA010355,ACP Panels,Envelope Systems,Cladding,Facade,Intermediate,Commercial,4,500,Premium,Premium Finish,Medium,Performance,Medium,0,1,40,0,55,82,80,41,72,78,45,850,25,1,1,1,1,0,1,1,1,93,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA010356,ACP Panels,Envelope Systems,Cladding,Facade,Intermediate,Commercial,42,1500,Premium,Premium Finish,Medium,Performance,Medium,0,1,40,0,55,82,80,41,72,78,45,850,25,1,1,1,1,0,1,1,1,53,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:ACP_fire_risk_high_rise_commercial_verify_A2_core
GCA010357,Reinforced Concrete Grade 25,Structural,Cast-in-situ Concrete,Structure,Highland,Commercial,10,80,Premium,Premium Finish,Low,Performance,Medium,0,0,10,25,41,72,68,93,83,82,43,280,50,1,1,1,1,1,1,1,1,98,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity
